Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
173,191,52,64.9,0,-7.117,-4.262,-3.084,-1.977,-1.35,-1.791,-1.36195
173,192,38.1,48.6,0,-5.1,-3.166,-2.388,-1.379,-0.75,-1.184,-1.918
173,193,50.7,75.2,0,-5.277,-3.133,-2.399,-1.55,-0.93,-1.363,-2.438
173,194,60.9,85.4,0,-6.69,-4.089,-3.192,-1.836,-1.208,-1.646,-3.179
173,195,57.1,74,0,-7.288,-4.365,-3.358,-1.996,-1.36,-1.804,-1.36195
173,196,66.9,86.1,0,-7.434,-4.36,-3.305,-2.195,-1.553,-1.996,-3.504
173,197,55.9,75,0,-6.84,-4.206,-3.299,-1.913,-1.285,-1.721,-2.67
173,198,45.8,60.4,0,-5.992,-3.69,-2.876,-1.627,-0.993,-1.448,-2.308
173,199,48.2,72.3,0,-6.124,-3.624,-2.767,-1.817,-1.197,-1.625,-2.644
173,200,41.8,66.4,0,-3.35,-2.085,-1.644,-1.104,-0.459,-0.819,-1.39
173,201,65.3,94.1,0,-7.689,-4.509,-3.415,-2.325,-1.7,-2.138,-3.437
173,202,51.5,82.3,0,-5.948,-3.593,-2.784,-1.841,-1.209,-1.651,-2.675
173,203,63.1,95.3,0,-7.418,-4.374,-3.327,-2.25,-1.622,-2.064,-1.36195
173,204,72.2,108.8,0,-10.597,-6.228,-4.723,-3.212,-2.578,-3.029,-3.28
173,205,84.7,124.6,0,-10.367,-6.024,-4.528,-3.108,-2.48,-2.922,-4.727
173,206,76.8,111.4,0,-8.233,-4.859,-3.699,-2.456,-1.833,-2.273,-3.679
173,207,64,97.8,0,-8.445,-4.987,-3.79,-2.563,-1.935,-2.375,-1.36195
173,208,63,94.7,0,-8.823,-5.135,-3.862,-2.4,-1.772,-2.21,-1.36195
173,209,75,113.7,0,-9.206,-5.448,-4.152,-2.815,-2.226,-2.628,-4.078
173,210,84.5,99.7,0,-9.3,-5.377,-4.022,-2.512,-1.893,-2.327,-1.36195
173,211,69.8,93.4,0,-8.883,-5.287,-3.882,-2.502,-1.85,-2.305,-1.36195
173,212,80.2,91.7,0,-9.847,-5.697,-4.263,-2.664,-2.03,-2.482,-1.36195
173,213,87,97.3,0,-10.249,-5.908,-4.409,-2.803,-2.158,-2.611,-1.36195
173,214,73.8,90.2,0,-9.761,-5.748,-4.362,-2.697,-2.083,-2.512,-3.505
173,215,68.3,91.9,0,-9.131,-5.487,-4.05,-2.596,-1.92,-2.407,-1.36195
173,216,34,43.1,0,-4.721,-2.963,-2.086,-1.391,-0.756,-1.181,-1.796
173,217,22.3,31.1,0,-2.993,-1.886,-1.491,-0.887,-0.258,-0.702,-1.08
173,218,14.6,25.5,0,-1.672,-1.113,-0.907,-0.479,0.146,-0.289,-0.6
173,219,13.1,24.3,0,-1.58,-1.054,-0.862,-0.458,0.173,-0.267,-0.552
173,220,11.1,22.6,0,-1.477,-0.971,-0.798,-0.411,0.222,-0.224,-0.552
173,221,11.2,22,0,-1.468,-0.954,-0.781,-0.431,0.215,-0.217,-0.575
173,222,11.4,22.1,0,-1.53,-0.984,-0.804,-0.475,0.215,-0.232,-0.6
173,223,19,29.9,0,-2.862,-1.868,-1.537,-0.783,-0.156,-0.59,-0.955
173,224,19.8,31.4,0,-3.972,-2.692,-2.211,-1.185,-0.584,-0.969,-1.531
173,225,20,31.7,0,-3.103,-2.027,-1.666,-0.853,-0.224,-0.614,-1.026
173,226,36.1,43,0,-5.087,-3.139,-2.228,-1.386,-0.753,-1.193,-1.717
173,227,38.7,45.7,0,-5.343,-3.298,-2.321,-1.463,-0.837,-1.276,-1.956
173,228,40.6,47.6,0,-5.535,-3.376,-2.377,-1.495,-0.879,-1.322,-1.36195
173,229,45.5,51.8,0,-6.059,-3.662,-2.602,-1.665,-1.039,-1.474,-2.156
173,230,111.9,147.1,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
173,231,481.9,522.1,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
173,232,1687,1897.9,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
173,233,1631,1838.6,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
173,234,63.4,211,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
173,235,7531.9,8202.1,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
173,236,8031.9,8802.1,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
174,1,20.5,26.3,0,-2.464,-1.547,-1.208,-0.71,-0.08,-0.531,-1.043
174,2,19.7,26.4,0,-2.3,-1.447,-1.139,-0.672,-0.045,-0.462,-0.933
174,3,18.9,28.4,0,-2.35,-1.459,-1.14,-0.688,-0.059,-0.494,-0.976
174,4,17.6,26.5,0,-2.041,-1.276,-1,-0.617,0.01,-0.418,-0.866
174,5,16.5,22.4,0,-1.911,-1.205,-0.94,-0.544,0.083,-0.35,-0.799
174,6,14.6,21.1,0,-1.799,-1.11,-0.864,-0.5,0.129,-0.309,-0.744
174,7,13.6,19.2,0,-1.557,-0.994,-0.784,-0.442,0.189,-0.245,-0.653
174,8,14.7,22.8,0,-1.817,-1.151,-0.91,-0.514,0.115,-0.322,-0.747
174,9,13.8,21.5,0,-1.644,-1.058,-0.841,-0.476,0.151,-0.279,-0.69
174,10,11.1,17.6,0,-1.338,-0.863,-0.695,-0.372,0.254,-0.176,-0.544
174,11,18.9,25.6,0,-2.263,-1.41,-1.114,-0.63,-0.003,-0.443,-0.954
174,12,15.8,24,0,-1.776,-1.129,-0.906,-0.531,0.094,-0.313,-0.81
174,13,15,22.8,0,-1.574,-1.006,-0.808,-0.488,0.142,-0.246,-0.691
174,14,13.9,23.1,0,-1.58,-1.004,-0.808,-0.461,0.178,-0.24,-0.655
174,15,11.2,18.5,0,-1.281,-0.82,-0.663,-0.344,0.309,-0.135,-0.481
174,16,11.1,18.6,0,-1.312,-0.862,-0.707,-0.342,0.344,-0.134,-0.527
174,17,8.1,14.6,0,-0.958,-0.661,-0.542,-0.269,0.366,-0.087,-0.473
174,18,5.5,10.3,0,-0.419,-0.331,-0.295,-0.147,0.575,0.121,-0.096
174,19,8.3,14.2,0,-0.94,-0.639,-0.528,-0.276,0.359,-0.061,-0.369
174,20,6.8,12.2,0,-0.844,-0.576,-0.464,-0.425,0.445,0.066,-0.197
174,21,5.3,10.5,0,-0.59,-0.415,-0.351,-0.171,0.554,0.045,-0.202
174,22,7.3,13.6,0,-0.842,-0.581,-0.487,-0.247,0.438,-0.042,-0.302
174,23,3.7,7.1,0,-0.142,-0.172,-0.177,-0.012,0.701,0.176,-0.038
174,24,6.9,12.5,0,-0.838,-0.61,-0.533,-0.208,0.465,-0.046,-0.088
174,25,4.9,10.1,0,-0.588,-0.444,-0.388,-0.178,0.5,0.041,-0.172
174,26,6.7,13.3,0,-0.763,-0.561,-0.489,-0.243,0.437,-0.035,-0.261
174,27,4.9,10,0,-0.531,-0.4,-0.354,-0.153,0.619,0.058,-0.08
174,28,8.6,17.4,0,-0.996,-0.694,-0.586,-0.318,0.354,-0.118,-0.303
174,29,14,24.5,0,-1.741,-1.141,-0.936,-0.472,0.131,-0.254,-0.662
174,30,13.5,24,0,-1.701,-1.118,-0.918,-0.465,0.183,-0.254,-0.645
174,31,13.1,22.6,0,-1.685,-1.102,-0.904,-0.442,0.188,-0.24,-0.496
174,32,15,27.2,0,-2.016,-1.312,-1.072,-0.549,0.07,-0.363,-0.718
174,33,15.3,26.5,0,-2,-1.319,-1.087,-0.546,0.086,-0.338,-0.634
174,34,18.3,32.1,0,-2.43,-1.598,-1.313,-0.686,-0.062,-0.471,-0.838
174,35,15.9,24.4,0,-2.621,-1.816,-1.539,-0.596,0.04,-0.42,-0.561
174,36,14.9,22.7,0,-2.256,-1.583,-1.351,-0.538,0.102,-0.355,-0.502
174,37,13.3,21.7,0,-2.058,-1.35,-1.104,-0.437,0.2,-0.228,-0.381
174,38,17.8,27.1,0,-2.674,-1.827,-1.535,-0.675,-0.048,-0.488,-1.36195
174,39,9,15.5,0,-1.173,-0.803,-0.674,-0.359,0.353,-0.166,-0.46
174,40,10.4,16.3,0,-1.852,-1.33,-1.151,-0.379,0.248,-0.197,-0.224
174,41,9.9,16.3,0,-1.661,-1.213,-1.06,-0.338,0.291,-0.141,-0.235
174,42,11.5,17.3,0,-1.817,-1.307,-1.132,-0.412,0.206,-0.204,-0.277
174,43,13.7,19.2,0,-2.214,-1.561,-1.337,-0.473,0.148,-0.275,-0.385
174,44,15.9,21.3,0,-2.749,-1.893,-1.596,-0.563,0.065,-0.373,-0.502
174,45,15.9,21.1,0,-2.7,-1.808,-1.5,-0.54,0.085,-0.344,-0.48
174,46,17.2,25.6,0,-2.38,-1.589,-1.317,-0.579,0.037,-0.393,-0.636
174,47,20.5,32.9,0,-2.974,-1.946,-1.596,-0.74,-0.113,-0.553,-0.836
174,48,17.3,30.7,0,-2.321,-1.547,-1.284,-0.656,-0.054,-0.43,-0.659
174,49,15.9,27.3,0,-2.041,-1.356,-1.12,-0.564,0.064,-0.357,-0.656
174,50,18.7,32.9,0,-2.474,-1.623,-1.334,-0.678,-0.043,-0.474,-0.795
174,51,21,36.5,0,-2.772,-1.826,-1.504,-0.787,-0.167,-0.578,-0.952
174,52,18.7,32.5,0,-2.552,-1.677,-1.38,-0.702,-0.069,-0.503,-0.844
174,53,22.7,38.3,0,-3.121,-2.074,-1.716,-0.879,-0.255,-0.663,-1.045
174,54,23.9,36.1,0,-3.397,-2.271,-1.887,-0.931,-0.312,-0.736,-1.075
174,55,24.5,36.8,0,-3.756,-2.608,-2.217,-1.083,-0.613,-0.896,-1.309
174,56,25.7,37,0,-3.747,-2.556,-2.146,-1.066,-0.399,-0.875,-1.153
174,57,24.3,35.1,0,-3.683,-2.463,-2.045,-0.954,-0.325,-0.771,-1.049
174,58,28.2,34.4,0,-3.889,-2.58,-2.049,-1.031,-0.416,-0.833,-1.026
174,59,18.5,24.7,0,-3.29,-2.179,-1.798,-0.658,-0.037,-0.471,-0.612
174,60,19,24.8,0,-3.425,-2.273,-1.814,-0.696,-0.062,-0.502,-0.627
174,61,21.6,30.2,0,-3.611,-2.387,-1.949,-0.829,-0.198,-0.64,-0.806
174,62,21.5,31.7,0,-3.373,-2.233,-1.844,-0.84,-0.203,-0.664,-0.826
174,63,17.7,23.9,0,-2.969,-2.017,-1.689,-0.636,0.002,-0.436,-0.575
174,64,19.3,26,0,-3.335,-2.23,-1.848,-0.697,-0.067,-0.505,-0.658
174,65,22.3,27.8,0,-3.925,-2.598,-1.991,-0.851,-0.222,-0.663,-0.906
174,66,23,27.8,0,-3.352,-2.264,-1.89,-0.745,-0.116,-0.557,-1.36195
174,67,21.5,29.2,0,-3.029,-2.057,-1.723,-0.747,-0.119,-0.559,-1.36195
174,68,29,38.1,0,-3.692,-2.455,-2.031,-1.013,-0.399,-0.84,-1.149
174,69,31.9,42.1,0,-4.364,-2.869,-2.349,-1.245,-0.62,-1.065,-1.401
174,70,31.2,43.3,0,-4.307,-2.836,-2.195,-1.164,-0.523,-0.97,-1.321
174,71,36.1,42.3,0,-4.694,-3.079,-2.395,-1.26,-0.633,-1.07,-1.417
174,72,33.2,39.9,0,-4.653,-3.024,-2.197,-1.196,-0.567,-1.009,-1.317
174,73,29.2,37,0,-4.167,-2.715,-2.064,-1.087,-0.454,-0.896,-1.12
174,74,26.8,34.4,0,-4.176,-2.742,-1.96,-1.012,-0.383,-0.822,-0.985
174,75,29.9,38.3,0,-4.367,-2.842,-2.122,-1.117,-0.478,-0.93,-1.165
174,76,26.8,33.8,0,-4.317,-2.869,-2.045,-1.013,-0.42,-0.823,-1
174,77,30.3,35.9,0,-4.465,-2.941,-2.1,-1.097,-0.463,-0.91,-1.127
174,78,27.9,33.3,0,-4.419,-2.918,-2.046,-1.014,-0.395,-0.828,-1.003
174,79,25.2,30.3,0,-4.063,-2.723,-1.906,-0.926,-0.3,-0.734,-0.869
174,80,27.4,32.9,0,-4.363,-2.891,-2.022,-0.997,-0.369,-0.811,-0.993
174,81,26,31.9,0,-4.128,-2.775,-1.902,-0.947,-0.312,-0.754,-0.916
174,82,30.5,36.9,0,-4.614,-3.001,-2.064,-1.113,-0.486,-0.926,-1.36195
174,83,33.4,41.2,0,-4.976,-3.217,-2.224,-1.226,-0.603,-1.038,-1.288
174,84,30.1,36.8,0,-4.596,-3.044,-2.08,-1.097,-0.469,-0.9,-1.066
174,85,29.2,34.3,0,-4.489,-2.997,-2.091,-1.059,-0.424,-0.88,-1.08
174,86,30.7,37.5,0,-5.288,-3.534,-2.446,-1.477,-0.576,-1.116,-1.331
174,87,32,40,0,-4.857,-3.214,-2.215,-1.201,-0.571,-1.017,-1.25
174,88,30.5,36.2,0,-4.625,-3.07,-2.104,-1.118,-0.488,-0.93,-1.104
174,89,29.5,34.8,0,-4.539,-3.011,-2.052,-1.083,-0.457,-0.896,-1.061
174,90,29.3,33.9,0,-4.478,-2.966,-2.045,-1.058,-0.429,-0.87,-1.023
174,91,34.2,41.5,0,-4.895,-3.236,-2.381,-1.269,-0.641,-1.082,-1.404
174,92,31.8,38,0,-4.775,-3.164,-2.216,-1.161,-0.529,-0.974,-1.157
174,93,30.5,36,0,-4.616,-3.065,-2.146,-1.116,-0.486,-0.929,-1.124
174,94,30.6,35.9,0,-4.814,-3.201,-2.281,-1.171,-0.544,-0.996,-1.267
174,95,31.7,37.7,0,-4.545,-3.031,-2.169,-1.144,-0.521,-0.955,-1.16
174,96,32.1,38,0,-4.819,-3.253,-2.315,-1.245,-0.617,-1.063,-1.292
174,97,34.6,42.4,0,-5.052,-3.373,-2.47,-1.345,-0.719,-1.159,-1.587
174,98,32.7,37.6,0,-4.555,-3.023,-2.198,-1.154,-0.527,-0.966,-1.227
174,99,34.8,40.7,0,-4.854,-3.18,-2.312,-1.241,-0.614,-1.053,-1.276
174,100,33.7,39,0,-4.748,-3.113,-2.262,-1.197,-0.572,-1.008,-1.264
174,101,35.5,42.3,0,-4.964,-3.252,-2.379,-1.275,-0.647,-1.087,-1.428
174,102,38,47.2,0,-5.348,-3.494,-2.575,-1.387,-0.758,-1.2,-1.36195
174,103,33.1,38.6,0,-5.676,-4.103,-2.77,-1.62,-1.066,-1.478,-1.724
174,104,34.3,38.3,0,-4.759,-3.238,-2.274,-1.246,-0.616,-1.061,-1.36
174,105,32.4,38.6,0,-4.834,-3.243,-2.299,-1.215,-0.58,-1.034,-1.275
174,106,33.1,37.4,0,-4.785,-3.166,-2.207,-1.185,-0.557,-0.997,-1.173
174,107,33.4,37.5,0,-4.713,-3.135,-2.174,-1.188,-0.562,-1,-1.162
174,108,33.7,38.3,0,-4.867,-3.208,-2.207,-1.208,-0.58,-1.02,-1.248
174,109,34.9,41.6,0,-5.074,-3.343,-2.314,-1.279,-0.651,-1.09,-1.309
174,110,37.4,46.8,0,-5.532,-3.577,-2.483,-1.395,-0.766,-1.207,-1.49
174,111,38.5,45.1,0,-5.517,-3.54,-2.435,-1.386,-0.757,-1.197,-1.433
174,112,35.8,40.9,0,-5.186,-3.363,-2.308,-1.287,-0.659,-1.102,-1.423
174,113,35.7,40.8,0,-5.034,-3.319,-2.304,-1.279,-0.653,-1.091,-1.369
174,114,38.2,43.4,0,-5.299,-3.45,-2.393,-1.364,-0.736,-1.175,-1.447
174,115,41.5,47.6,0,-5.756,-3.671,-2.518,-1.474,-0.845,-1.287,-1.62
174,116,39.1,44.3,0,-5.264,-3.512,-2.462,-1.394,-0.766,-1.21,-1.547
174,117,39.4,45,0,-5.423,-3.529,-2.427,-1.394,-0.765,-1.206,-1.541
174,118,41.1,46.8,0,-5.515,-3.63,-2.54,-1.457,-0.829,-1.269,-1.637
174,119,45.3,54.3,0,-6.314,-3.967,-2.74,-1.64,-1.011,-1.452,-1.764
174,120,40.8,47.8,0,-5.573,-3.614,-2.488,-1.456,-0.828,-1.267,-1.608
174,121,45.6,56,0,-6.208,-3.973,-2.759,-1.644,-1.014,-1.456,-1.851
174,122,47.5,54,0,-6.239,-4.012,-2.773,-1.666,-1.035,-1.478,-1.781
174,123,44.8,49.1,0,-5.766,-3.788,-2.627,-1.552,-0.924,-1.365,-1.741
174,124,43.1,48.2,0,-5.613,-3.722,-2.593,-1.509,-0.881,-1.323,-1.678
174,125,42.5,47.5,0,-5.637,-3.691,-2.58,-1.488,-0.861,-1.3,-1.71
174,126,45.3,49.9,0,-6.374,-3.932,-2.714,-1.598,-0.97,-1.41,-1.36195
174,127,44.7,52.3,0,-6.209,-3.94,-2.741,-1.596,-0.968,-1.408,-1.772
174,128,44,51.8,0,-5.843,-3.846,-2.707,-1.582,-0.953,-1.394,-1.78
174,129,43.3,49.8,0,-5.816,-3.78,-2.647,-1.539,-0.911,-1.351,-1.675
174,130,42.5,52.4,0,-6.213,-3.892,-2.731,-1.696,-1.067,-1.508,-1.885
174,131,39.8,48.8,0,-5.694,-3.641,-2.549,-1.578,-0.961,-1.391,-1.63
174,132,37.1,43.4,0,-5.314,-3.429,-2.384,-1.435,-0.807,-1.246,-1.438
174,133,38.3,46.6,0,-5.597,-3.55,-2.477,-1.457,-0.828,-1.274,-1.585
174,134,36.6,45.1,0,-5.35,-3.503,-2.437,-1.362,-0.736,-1.172,-1.427
174,135,35.9,42.8,0,-5.184,-3.403,-2.35,-1.316,-0.689,-1.127,-1.39
174,136,33.4,39.7,0,-4.932,-3.249,-2.237,-1.224,-0.597,-1.036,-1.251
174,137,33.3,39.3,0,-4.903,-3.2,-2.214,-1.22,-0.594,-1.036,-1.276
174,138,33.9,41.3,0,-4.828,-3.108,-2.21,-1.228,-0.607,-1.04,-1.315
174,139,36,43,0,-4.699,-3.024,-2.266,-1.278,-0.65,-1.095,-1.474
174,140,39,45.3,0,-4.681,-3.021,-2.42,-1.289,-0.664,-1.102,-1.494
174,141,36.8,42.8,0,-4.793,-3.067,-2.319,-1.308,-0.68,-1.12,-1.409
174,142,39.1,46.2,0,-4.922,-3.145,-2.336,-1.358,-0.729,-1.17,-1.534
174,143,31.9,39.1,0,-4.559,-2.955,-2.133,-1.169,-0.539,-0.98,-1.222
174,144,32,40,0,-4.535,-2.945,-2.127,-1.173,-0.537,-0.985,-1.266
174,145,32.4,41.7,0,-4.564,-2.966,-2.28,-1.21,-0.579,-1.021,-1.225
174,146,33.2,43.4,0,-4.407,-2.86,-2.288,-1.207,-0.578,-1.018,-1.343
174,147,36.5,43.7,0,-5.163,-3.32,-2.371,-1.335,-0.71,-1.148,-1.431
174,148,39.3,47.7,0,-5.267,-3.364,-2.478,-1.445,-0.818,-1.257,-1.597
174,149,41.8,50.2,0,-5.551,-3.516,-2.559,-1.505,-0.881,-1.314,-1.749
174,150,39.5,46.1,0,-5.338,-3.421,-2.481,-1.406,-0.778,-1.219,-1.59
174,151,38.9,46.5,0,-5.534,-3.547,-2.486,-1.406,-0.776,-1.217,-1.51
174,152,38.6,43.9,0,-5.43,-3.489,-2.389,-1.373,-0.745,-1.185,-1.43
174,153,41.2,47.1,0,-5.737,-3.634,-2.52,-1.457,-0.83,-1.269,-1.546
174,154,44.2,54.1,0,-6.243,-3.97,-2.773,-1.618,-0.991,-1.431,-1.36195
174,155,38.3,51.1,0,-4.285,-2.5,-1.879,-1.245,-0.616,-1.058,-1.786
174,156,30.4,37,0,-3.853,-2.358,-1.814,-1.191,-0.572,-1.002,-1.535
174,157,26.2,31.1,0,-2.888,-1.624,-1.183,-0.788,-0.155,-0.597,-1.091
174,158,24.9,29.3,0,-2.686,-1.545,-1.143,-0.728,-0.098,-0.533,-1.002
174,159,28.4,34.7,0,-3.278,-1.898,-1.408,-0.929,-0.3,-0.739,-1.293
174,160,24.8,31.1,0,-2.784,-1.616,-1.203,-0.781,-0.155,-0.585,-1.072
174,161,19.9,26.1,0,-2.379,-1.408,-1.063,-0.687,-0.028,-0.482,-0.91
174,162,16.5,23.6,0,-2.129,-1.298,-0.994,-0.603,0.025,-0.415,-0.645
174,163,18.4,27.7,0,-1.984,-1.204,-0.931,-0.571,0.052,-0.357,-0.866
174,164,15,24,0,-1.765,-1.135,-0.903,-0.527,0.106,-0.315,-0.604
174,165,16.4,30,0,-2.128,-1.356,-1.084,-0.648,-0.065,-0.45,-0.796
174,166,10.8,18.5,0,-1.438,-0.909,-0.722,-0.41,0.23,-0.217,-0.562
174,167,9.5,16,0,-1.379,-0.866,-0.682,-0.368,0.264,-0.176,-0.425
174,168,13.9,25.1,0,-1.971,-1.237,-0.98,-0.577,0.051,-0.388,-1.36195
174,169,10.8,16.9,0,-1.239,-0.822,-0.668,-0.361,0.27,-0.161,-0.475
174,170,7.6,14.9,0,-1.128,-0.753,-0.621,-0.318,0.362,-0.13,-0.246
174,171,12.9,21.3,0,-1.747,-1.231,-1.054,-0.416,0.244,-0.161,-0.407
174,172,12.5,21.3,0,-1.378,-0.929,-0.778,-0.404,0.349,-0.13,-0.296
174,173,8.3,13.6,0,-0.396,-0.284,-0.247,-0.083,0.613,0.176,-0.044
174,174,3.4,5.9,0,0.096,-0.03,-0.07,0.02,0.796,0.26,0.087
174,175,5.1,9.2,0,-0.464,-0.332,-0.288,-0.096,0.813,0.104,0.056
174,176,12.8,23.4,0,-1.64,-1.088,-0.886,-0.51,0.123,-0.298,-0.636
174,177,26.6,39.8,0,-3.303,-1.975,-1.51,-0.996,-0.317,-0.797,-1.327
174,178,20.4,35.6,0,-2.779,-1.732,-1.364,-0.86,-0.235,-0.659,-1.148
174,179,17,27.5,0,-2.418,-1.505,-1.19,-0.642,-0.014,-0.454,-0.749
174,180,22.6,37,0,-2.951,-1.84,-1.454,-0.845,-0.184,-0.661,-1.032
174,181,22.6,37.4,0,-2.865,-1.795,-1.421,-0.847,-0.219,-0.656,-1.037
174,182,26.7,43.8,0,-3.546,-2.194,-1.723,-1.073,-0.429,-0.883,-1.297
174,183,34.6,51.8,0,-4.294,-2.671,-2.109,-1.275,-0.646,-1.087,-1.642
174,184,28.1,42.2,0,-3.79,-2.505,-2.057,-1.051,-0.42,-0.857,-1.165
174,185,30.3,46,0,-4.312,-2.817,-2.301,-1.182,-0.553,-0.994,-1.417
174,186,33,50.7,0,-4.666,-3.025,-2.458,-1.293,-0.667,-1.106,-1.526
174,187,44.1,53.1,0,-5.333,-3.445,-2.679,-1.519,-0.9,-1.34,-1.907
174,188,46.3,57.3,0,-6.138,-3.881,-2.861,-1.697,-1.062,-1.507,-1.897
174,189,55.9,71.8,0,-7.131,-4.432,-3.255,-1.979,-1.35,-1.79,-2.338
174,190,51.7,63.8,0,-7.087,-4.404,-3.076,-1.869,-1.24,-1.681,-1.36195
174,191,51.9,62.5,0,-7.154,-4.427,-3.087,-1.876,-1.247,-1.689,-1.36195
174,192,36.3,45.3,0,-4.617,-2.97,-2.373,-1.261,-0.633,-1.072,-1.517
174,193,46.2,70.7,0,-4.801,-2.892,-2.232,-1.432,-0.804,-1.244,-2.029
174,194,55.9,81.4,0,-6.143,-3.852,-3.061,-1.719,-1.09,-1.53,-2.834
174,195,51.2,71,0,-6.756,-4.142,-3.24,-1.879,-1.251,-1.69,-1.36195
174,196,61,83.1,0,-6.971,-4.127,-3.144,-2.072,-1.443,-1.884,-3.006
174,197,51.6,72,0,-6.308,-3.983,-3.181,-1.795,-1.167,-1.607,-2.254
174,198,40,57.5,0,-5.471,-3.47,-2.776,-1.51,-0.879,-1.334,-1.995
174,199,44.2,67.2,0,-5.686,-3.408,-2.62,-1.7,-1.094,-1.512,-2.281
174,200,37.5,60.7,0,-2.954,-1.911,-1.535,-0.976,-0.373,-0.741,-1.01
174,201,59.7,87.1,0,-7.228,-4.256,-3.225,-2.187,-1.554,-1.999,-3.041
174,202,46.6,74.4,0,-5.487,-3.34,-2.594,-1.703,-1.064,-1.515,-2.413
174,203,58,88.9,0,-6.965,-4.125,-3.14,-2.111,-1.483,-1.922,-1.36195
174,204,66.6,101.7,0,-10.108,-5.975,-4.545,-3.098,-2.469,-2.91,-2.966
174,205,80.6,119.5,0,-9.909,-5.794,-4.37,-2.99,-2.361,-2.802,-4.371
174,206,72.8,106.3,0,-7.758,-4.617,-3.531,-2.342,-1.714,-2.154,-3.175
174,207,59.2,91.7,0,-7.958,-4.732,-3.612,-2.434,-1.813,-2.251,-1.36195
174,208,59,89.7,0,-8.316,-4.934,-3.765,-2.283,-1.653,-2.094,-1.36195
174,209,70.2,108,0,-8.736,-5.203,-3.979,-2.688,-2.077,-2.502,-3.636
174,210,78.6,96.8,0,-8.748,-5.137,-3.889,-2.395,-1.767,-2.207,-1.36195
174,211,68.8,90.3,0,-8.431,-5.089,-3.935,-2.38,-1.753,-2.192,-1.36195
174,212,74.3,88.7,0,-9.285,-5.445,-4.119,-2.551,-1.925,-2.363,-1.36195
174,213,81,94.3,0,-9.708,-5.679,-4.287,-2.681,-2.054,-2.493,-1.36195
174,214,68.3,87,0,-9.194,-5.493,-4.214,-2.584,-1.956,-2.397,-1.36195
174,215,67.3,88.7,0,-8.672,-5.354,-3.96,-2.482,-1.826,-2.292,-1.36195
174,216,34.8,40.7,0,-4.838,-3.275,-2.315,-1.305,-0.674,-1.121,-1.537
174,217,22.7,27.6,0,-3.219,-1.96,-1.525,-0.908,-0.284,-0.716,-1.204
174,218,16.6,27,0,-2.033,-1.281,-1.023,-0.577,0.051,-0.379,-0.889
174,219,15.7,27.2,0,-1.969,-1.252,-1.006,-0.562,0.064,-0.366,-0.832
174,220,15.3,27.9,0,-2.031,-1.319,-1.076,-0.553,0.074,-0.367,-0.828
174,221,16.3,30.1,0,-2.173,-1.432,-1.178,-0.631,0,-0.432,-0.836
174,222,16.6,29.7,0,-2.155,-1.434,-1.185,-0.612,0.024,-0.405,-0.726
174,223,24.1,37.7,0,-3.361,-2.237,-1.855,-0.915,-0.301,-0.732,-1.052
174,224,25.1,38.6,0,-4.488,-3.102,-2.572,-1.35,-0.709,-1.126,-1.612
174,225,27.3,37.5,0,-3.634,-2.419,-2.002,-0.983,-0.354,-0.774,-1.14
174,226,36,40.3,0,-5.095,-3.333,-2.318,-1.283,-0.654,-1.094,-1.301
174,227,38.6,43,0,-5.311,-3.5,-2.447,-1.362,-0.735,-1.176,-1.479
174,228,40.5,44.9,0,-5.621,-3.574,-2.488,-1.402,-0.775,-1.215,-1.36195
174,229,45.3,49.2,0,-5.99,-3.839,-2.655,-1.563,-0.934,-1.376,-1.856
174,230,110.2,143.3,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
174,231,480.2,518.3,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
174,232,1681,1895.4,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
174,233,1626.2,1831.2,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
174,234,63.4,207.9,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
174,235,7530.2,8198.3,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
174,236,8030.2,8798.3,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
175,1,22.5,27,0,-2.774,-1.695,-1.298,-0.76,-0.131,-0.597,-1.061
175,2,21.9,27,0,-2.547,-1.557,-1.198,-0.732,-0.106,-0.513,-0.949
175,3,20.8,29,0,-2.546,-1.533,-1.175,-0.743,-0.115,-0.546,-0.996
